lambda_w,lambda_b,total_loss,acc_loss,loss_sin2_total,loss_bits_total,sin2_loss,sin2_loss_2,nbits,nbits_2
0.0,0.0,5.4991937,5.4991937,0.0,0.0,0.49589834,0.5007668,8.0,8.0
0.0,0.0,5.2152386,5.2152386,0.0,0.0,0.49739218,0.50075495,8.0,8.0
0.0,0.0,4.886196,4.886196,0.0,0.0,0.49761534,0.50055194,8.0,8.0
0.0,0.0,5.435106,5.435106,0.0,0.0,0.49662393,0.5005178,8.0,8.0
0.0,0.0,5.5287185,5.5287185,0.0,0.0,0.5064879,0.5002617,8.0,8.0
0.0,0.0,5.2906165,5.2906165,0.0,0.0,0.5049748,0.5001793,8.0,8.0
0.0,0.0,5.713368,5.713368,0.0,0.0,0.5106565,0.500159,8.0,8.0
0.0,0.0,5.632993,5.632993,0.0,0.0,0.507466,0.5001732,8.0,8.0
0.0,0.0,4.5912848,4.5912848,0.0,0.0,0.506962,0.5001933,8.0,8.0
0.0,0.0,5.191639,5.191639,0.0,0.0,0.50694716,0.5001791,8.0,8.0
0.0,0.0,4.2873406,4.2873406,0.0,0.0,0.5059316,0.5002872,8.0,8.0
0.0,0.0,4.6242814,4.6242814,0.0,0.0,0.50369275,0.5002942,8.0,8.0
0.0,0.0,5.412691,5.412691,0.0,0.0,0.50224704,0.5002219,8.0,8.0
0.0,0.0,5.923398,5.923398,0.0,0.0,0.5025621,0.49994415,8.0,8.0
0.0,0.0,5.3014593,5.3014593,0.0,0.0,0.50306267,0.50010735,8.0,8.0
0.0,0.0,5.521495,5.521495,0.0,0.0,0.50889224,0.5001061,8.0,8.0
0.0,0.0,5.6524234,5.6524234,0.0,0.0,0.5073228,0.5001278,8.0,8.0
0.0,0.0,5.730343,5.730343,0.0,0.0,0.50529087,0.50018704,8.0,8.0
0.0,0.0,4.9204974,4.9204974,0.0,0.0,0.5024684,0.5001137,8.0,8.0
0.0,0.0,5.3233905,5.3233905,0.0,0.0,0.502172,0.5001446,8.0,8.0
0.0,0.0,5.367685,5.367685,0.0,0.0,0.5059892,0.5002096,8.0,8.0
0.0,0.0,6.520144,6.520144,0.0,0.0,0.5032882,0.49988168,8.0,8.0
0.0,0.0,4.8952045,4.8952045,0.0,0.0,0.501535,0.50001055,8.0,8.0
0.0,0.0,4.9108872,4.9108872,0.0,0.0,0.5027397,0.50013125,8.0,8.0
0.0,0.0,4.8669815,4.8669815,0.0,0.0,0.49986327,0.50026995,8.0,8.0
0.0,0.0,5.0701623,5.0701623,0.0,0.0,0.5000432,0.5002773,8.0,8.0
0.0,0.0,5.068467,5.068467,0.0,0.0,0.49481136,0.500438,8.0,8.0
0.0,0.0,4.856476,4.856476,0.0,0.0,0.49858242,0.5003754,8.0,8.0
0.0,0.0,4.7819734,4.7819734,0.0,0.0,0.50108594,0.5005103,8.0,8.0
0.0,0.0,3.7305548,3.7305548,0.0,0.0,0.49686185,0.5005243,8.0,8.0
0.0,0.0,5.2274747,5.2274747,0.0,0.0,0.5002733,0.5004139,8.0,8.0
0.0,0.0,5.328317,5.328317,0.0,0.0,0.50051624,0.50055414,8.0,8.0
0.0,0.0,4.883592,4.883592,0.0,0.0,0.50297105,0.50062275,8.0,8.0
0.0,0.0,4.561073,4.561073,0.0,0.0,0.5054801,0.500814,8.0,8.0
0.0,0.0,4.777155,4.777155,0.0,0.0,0.50028557,0.50095624,8.0,8.0
0.0,0.0,5.205123,5.205123,0.0,0.0,0.49684355,0.50090057,8.0,8.0
0.0,0.0,4.0412173,4.0412173,0.0,0.0,0.496313,0.50082135,8.0,8.0
0.0,0.0,4.227622,4.227622,0.0,0.0,0.49157736,0.5008286,8.0,8.0
0.0,0.0,5.698651,5.698651,0.0,0.0,0.49551213,0.5007676,8.0,8.0
0.0,0.0,6.8937345,6.8937345,0.0,0.0,0.50007695,0.50072324,8.0,8.0
0.0,0.0,5.3203287,5.3203287,0.0,0.0,0.49891743,0.5008427,8.0,8.0
0.0,0.0,5.6821947,5.6821947,0.0,0.0,0.5045715,0.5005985,8.0,8.0
0.0,0.0,5.501315,5.501315,0.0,0.0,0.5014337,0.50070024,8.0,8.0
0.0,0.0,5.7854414,5.7854414,0.0,0.0,0.49798316,0.50099874,8.0,8.0
0.0,0.0,6.132507,6.132507,0.0,0.0,0.5000809,0.50050193,8.0,8.0
0.0,0.0,5.191086,5.191086,0.0,0.0,0.50474626,0.5005608,8.0,8.0
0.0,0.0,5.515192,5.515192,0.0,0.0,0.5078367,0.50070137,8.0,8.0
0.0,0.0,5.195779,5.195779,0.0,0.0,0.5064208,0.50051534,8.0,8.0
0.0,0.0,3.8827612,3.8827612,0.0,0.0,0.50681037,0.5004776,8.0,8.0
0.0,0.0,4.521491,4.521491,0.0,0.0,0.50237906,0.5004988,8.0,8.0
0.0,0.0,5.3578405,5.3578405,0.0,0.0,0.51020026,0.5002646,8.0,8.0
0.0,0.0,5.266031,5.266031,0.0,0.0,0.5094909,0.5004232,8.0,8.0
0.0,0.0,4.6388702,4.6388702,0.0,0.0,0.51329565,0.50019926,8.0,8.0
0.0,0.0,5.0387297,5.0387297,0.0,0.0,0.5111631,0.50000983,8.0,8.0
0.0,0.0,5.7218523,5.7218523,0.0,0.0,0.5123873,0.5002663,8.0,8.0
0.0,0.0,5.28262,5.28262,0.0,0.0,0.50527,0.499923,8.0,8.0
0.0,0.0,4.593005,4.593005,0.0,0.0,0.50300413,0.49995804,8.0,8.0
0.0,0.0,5.182314,5.182314,0.0,0.0,0.51165485,0.49977347,8.0,8.0
0.0,0.0,5.005797,5.005797,0.0,0.0,0.5033791,0.50013125,8.0,8.0
0.0,0.0,4.4800735,4.4800735,0.0,0.0,0.5057843,0.50032073,8.0,8.0
0.0,0.0,5.3100014,5.3100014,0.0,0.0,0.5153734,0.50071454,8.0,8.0
0.0,0.0,5.2680717,5.2680717,0.0,0.0,0.508581,0.5003701,8.0,8.0
0.0,0.0,6.117181,6.117181,0.0,0.0,0.49865085,0.5005139,8.0,8.0
0.0,0.0,5.3913503,5.3913503,0.0,0.0,0.4983479,0.5003119,8.0,8.0
0.0,0.0,4.455109,4.455109,0.0,0.0,0.5018715,0.5002056,8.0,8.0
0.0,0.0,4.7413235,4.7413235,0.0,0.0,0.5024575,0.5000514,8.0,8.0
0.0,0.0,4.875507,4.875507,0.0,0.0,0.5067203,0.5001883,8.0,8.0
0.0,0.0,4.867395,4.867395,0.0,0.0,0.49719536,0.5003019,8.0,8.0
0.0,0.0,5.2801547,5.2801547,0.0,0.0,0.50212634,0.5003819,8.0,8.0
0.0,0.0,5.1166067,5.1166067,0.0,0.0,0.49797603,0.5005602,8.0,8.0
0.0,0.0,4.367319,4.367319,0.0,0.0,0.5000771,0.50041026,8.0,8.0
0.0,0.0,4.0857854,4.0857854,0.0,0.0,0.502771,0.5002983,8.0,8.0
0.0,0.0,4.304295,4.304295,0.0,0.0,0.49468368,0.5002181,8.0,8.0
0.0,0.0,4.5018864,4.5018864,0.0,0.0,0.4958926,0.49997452,8.0,8.0
0.0,0.0,4.5095353,4.5095353,0.0,0.0,0.49804348,0.500263,8.0,8.0
0.0,0.0,5.210806,5.210806,0.0,0.0,0.49252212,0.50016266,8.0,8.0
0.0,0.0,5.26524,5.26524,0.0,0.0,0.5104012,0.5006525,8.0,8.0
0.0,0.0,6.1152472,6.1152472,0.0,0.0,0.50614756,0.5003957,8.0,8.0
0.0,0.0,5.281574,5.281574,0.0,0.0,0.50335157,0.50023365,8.0,8.0
0.0,0.0,4.8349476,4.8349476,0.0,0.0,0.50342524,0.49997893,8.0,8.0
0.0,0.0,4.8494906,4.8494906,0.0,0.0,0.5020325,0.5001306,8.0,8.0
0.0,0.0,4.729423,4.729423,0.0,0.0,0.49806726,0.4997896,8.0,8.0
0.0,0.0,4.629332,4.629332,0.0,0.0,0.50189936,0.49972442,8.0,8.0
0.0,0.0,4.3562245,4.3562245,0.0,0.0,0.4971439,0.49990326,8.0,8.0
0.0,0.0,4.6294274,4.6294274,0.0,0.0,0.50617635,0.4996582,8.0,8.0
0.0,0.0,4.1317935,4.1317935,0.0,0.0,0.4962407,0.49982545,8.0,8.0
0.0,0.0,4.3264856,4.3264856,0.0,0.0,0.49767435,0.49959254,8.0,8.0
0.0,0.0,5.0155654,5.0155654,0.0,0.0,0.50950366,0.50044465,8.0,8.0
0.0,0.0,5.582265,5.582265,0.0,0.0,0.5027994,0.49986014,8.0,8.0
0.0,0.0,4.835493,4.835493,0.0,0.0,0.50922716,0.4999049,8.0,8.0
0.0,0.0,5.137554,5.137554,0.0,0.0,0.50210774,0.49960917,8.0,8.0
0.0,0.0,5.064553,5.064553,0.0,0.0,0.5052851,0.49914387,8.0,8.0
0.0,0.0,5.667503,5.667503,0.0,0.0,0.50075436,0.50003314,8.0,8.0
0.0,0.0,5.172317,5.172317,0.0,0.0,0.50113046,0.49943858,8.0,8.0
0.0,0.0,4.430677,4.430677,0.0,0.0,0.50180405,0.4998867,8.0,8.0
0.0,0.0,4.380183,4.380183,0.0,0.0,0.50597185,0.4994301,8.0,8.0
0.0,0.0,5.171511,5.171511,0.0,0.0,0.51028454,0.49961263,8.0,8.0
0.0,0.0,5.1642327,5.1642327,0.0,0.0,0.5071336,0.4991645,8.0,8.0
0.0,0.0,5.307158,5.307158,0.0,0.0,0.50240207,0.49921432,8.0,8.0
0.0,0.0,4.562675,4.562675,0.0,0.0,0.50279534,0.4990146,8.0,8.0
0.0,0.0,5.1673417,5.1673417,0.0,0.0,0.50543845,0.4992657,8.0,8.0
0.0,0.0,4.9373035,4.9373035,0.0,0.0,0.5028989,0.49901867,8.0,8.0
0.0,0.0,5.0057197,5.0057197,0.0,0.0,0.50029546,0.49932018,8.0,8.0
0.0,0.0,4.9651947,4.9651947,0.0,0.0,0.5016626,0.4994748,8.0,8.0
0.0,0.0,4.6002965,4.6002965,0.0,0.0,0.50079304,0.49920028,8.0,8.0
0.0,0.0,4.9720445,4.9720445,0.0,0.0,0.50337875,0.49942455,8.0,8.0
0.0,0.0,4.199308,4.199308,0.0,0.0,0.5038472,0.49936008,8.0,8.0
0.0,0.0,4.4664426,4.4664426,0.0,0.0,0.5072637,0.49965128,8.0,8.0
0.0,0.0,4.430231,4.430231,0.0,0.0,0.5065294,0.49987376,8.0,8.0
0.0,0.0,5.326322,5.326322,0.0,0.0,0.5169195,0.49957988,8.0,8.0
0.0,0.0,5.307455,5.307455,0.0,0.0,0.5147369,0.5001328,8.0,8.0
0.0,0.0,5.219557,5.219557,0.0,0.0,0.5092089,0.49998534,8.0,8.0
0.0,0.0,3.9554858,3.9554858,0.0,0.0,0.5070617,0.49978402,8.0,8.0
0.0,0.0,5.0704584,5.0704584,0.0,0.0,0.50158685,0.49985778,8.0,8.0
0.0,0.0,4.765703,4.765703,0.0,0.0,0.4972936,0.4994298,8.0,8.0
0.0,0.0,5.1420875,5.1420875,0.0,0.0,0.5043438,0.49937114,8.0,8.0
0.0,0.0,5.015942,5.015942,0.0,0.0,0.49667433,0.49918213,8.0,8.0
0.0,0.0,5.1458044,5.1458044,0.0,0.0,0.49588236,0.49911585,8.0,8.0
0.0,0.0,4.6613503,4.6613503,0.0,0.0,0.50798786,0.49953267,8.0,8.0
0.0,0.0,4.97652,4.97652,0.0,0.0,0.5083327,0.4993736,8.0,8.0
0.0,0.0,4.716271,4.716271,0.0,0.0,0.5039575,0.4997098,8.0,8.0
0.0,0.0,6.076992,6.076992,0.0,0.0,0.50660354,0.49973184,8.0,8.0
0.0,0.0,5.4057055,5.4057055,0.0,0.0,0.5014656,0.49973866,8.0,8.0
0.0,0.0,4.4385133,4.4385133,0.0,0.0,0.5003705,0.4993521,8.0,8.0
0.0,0.0,6.627633,6.627633,0.0,0.0,0.5033236,0.49968383,8.0,8.0
0.0,0.0,4.201402,4.201402,0.0,0.0,0.5024406,0.49957022,8.0,8.0
0.0,0.0,5.2558284,5.2558284,0.0,0.0,0.5019177,0.49957642,8.0,8.0
0.0,0.0,4.672893,4.672893,0.0,0.0,0.5001512,0.499696,8.0,8.0
0.0,0.0,3.8942683,3.8942683,0.0,0.0,0.51014125,0.49963394,8.0,8.0
0.0,0.0,5.3730383,5.3730383,0.0,0.0,0.50449055,0.49944153,8.0,8.0
0.0,0.0,5.5395136,5.5395136,0.0,0.0,0.5048227,0.49929076,8.0,8.0
0.0,0.0,4.447691,4.447691,0.0,0.0,0.49904293,0.49942997,8.0,8.0
0.0,0.0,5.357916,5.357916,0.0,0.0,0.5011901,0.49975932,8.0,8.0
0.0,0.0,6.1781673,6.1781673,0.0,0.0,0.5034717,0.4990723,8.0,8.0
0.0,0.0,5.7148027,5.7148027,0.0,0.0,0.50654924,0.49951634,8.0,8.0
0.0,0.0,4.520939,4.520939,0.0,0.0,0.50874346,0.49942455,8.0,8.0
0.0,0.0,4.8348603,4.8348603,0.0,0.0,0.50899786,0.4993335,8.0,8.0
0.0,0.0,4.688257,4.688257,0.0,0.0,0.50641227,0.49984518,8.0,8.0
0.0,0.0,5.163563,5.163563,0.0,0.0,0.5037378,0.49940705,8.0,8.0
0.0,0.0,4.699149,4.699149,0.0,0.0,0.5009748,0.49951547,8.0,8.0
0.0,0.0,4.724814,4.724814,0.0,0.0,0.50200826,0.4994355,8.0,8.0
0.0,0.0,4.043023,4.043023,0.0,0.0,0.50143874,0.49952373,8.0,8.0
0.0,0.0,5.2422366,5.2422366,0.0,0.0,0.5058749,0.49981022,8.0,8.0
0.0,0.0,5.6167464,5.6167464,0.0,0.0,0.5051058,0.49987453,8.0,8.0
0.0,0.0,4.915801,4.915801,0.0,0.0,0.50332385,0.4998004,8.0,8.0
0.0,0.0,5.5127964,5.5127964,0.0,0.0,0.501447,0.50002855,8.0,8.0
0.0,0.0,4.207616,4.207616,0.0,0.0,0.49920893,0.49989542,8.0,8.0
0.0,0.0,5.1706343,5.1706343,0.0,0.0,0.49664253,0.49978435,8.0,8.0
0.0,0.0,4.1296616,4.1296616,0.0,0.0,0.499888,0.49992564,8.0,8.0
0.0,0.0,4.698695,4.698695,0.0,0.0,0.5030123,0.49994424,8.0,8.0
0.0,0.0,4.6203,4.6203,0.0,0.0,0.49885267,0.5002937,8.0,8.0
0.0,0.0,4.3676796,4.3676796,0.0,0.0,0.50137925,0.50037426,8.0,8.0
0.0,0.0,4.7360973,4.7360973,0.0,0.0,0.5071829,0.50026,8.0,8.0
0.0,0.0,4.3260603,4.3260603,0.0,0.0,0.5063428,0.5003116,8.0,8.0
0.0,0.0,5.0602164,5.0602164,0.0,0.0,0.5011557,0.5004705,8.0,8.0
0.0,0.0,5.9558916,5.9558916,0.0,0.0,0.5089631,0.5005768,8.0,8.0
0.0,0.0,5.1072025,5.1072025,0.0,0.0,0.50148594,0.50060165,8.0,8.0
0.0,0.0,4.2417526,4.2417526,0.0,0.0,0.5075528,0.5006279,8.0,8.0
0.0,0.0,3.5921783,3.5921783,0.0,0.0,0.5084118,0.5004712,8.0,8.0
0.0,0.0,3.691949,3.691949,0.0,0.0,0.5190041,0.50041497,8.0,8.0
0.0,0.0,3.979636,3.979636,0.0,0.0,0.5156046,0.50107163,8.0,8.0
0.0,0.0,5.7264495,5.7264495,0.0,0.0,0.5156916,0.5012728,8.0,8.0
0.0,0.0,5.967404,5.967404,0.0,0.0,0.5045595,0.5009268,8.0,8.0
0.0,0.0,6.4141617,6.4141617,0.0,0.0,0.5094512,0.501126,8.0,8.0
0.0,0.0,4.537191,4.537191,0.0,0.0,0.50796795,0.5009623,8.0,8.0
0.0,0.0,5.2590446,5.2590446,0.0,0.0,0.50920045,0.50092995,8.0,8.0
0.0,0.0,4.6861267,4.6861267,0.0,0.0,0.50477916,0.5005375,8.0,8.0
0.0,0.0,4.5097847,4.5097847,0.0,0.0,0.5060474,0.50059456,8.0,8.0
0.0,0.0,4.866091,4.866091,0.0,0.0,0.5046533,0.5009476,8.0,8.0
0.0,0.0,5.2233014,5.2233014,0.0,0.0,0.50251687,0.50084406,8.0,8.0
0.0,0.0,4.206142,4.206142,0.0,0.0,0.50085,0.50128,8.0,8.0
0.0,0.0,5.652387,5.652387,0.0,0.0,0.5039833,0.5009282,8.0,8.0
0.0,0.0,4.401686,4.401686,0.0,0.0,0.50608486,0.50123686,8.0,8.0
0.0,0.0,4.835605,4.835605,0.0,0.0,0.5059134,0.5013729,8.0,8.0
0.0,0.0,5.6963983,5.6963983,0.0,0.0,0.4982703,0.5016958,8.0,8.0
0.0,0.0,4.3646755,4.3646755,0.0,0.0,0.5017413,0.50145566,8.0,8.0
0.0,0.0,4.46522,4.46522,0.0,0.0,0.50103,0.50136656,8.0,8.0
0.0,0.0,4.260887,4.260887,0.0,0.0,0.50453436,0.5012426,8.0,8.0
0.0,0.0,4.2179556,4.2179556,0.0,0.0,0.5005891,0.50154245,8.0,8.0
0.0,0.0,4.5960116,4.5960116,0.0,0.0,0.5034143,0.50163144,8.0,8.0
0.0,0.0,4.253507,4.253507,0.0,0.0,0.5027021,0.5016035,8.0,8.0
0.0,0.0,4.202443,4.202443,0.0,0.0,0.503443,0.5010382,8.0,8.0
0.0,0.0,5.203218,5.203218,0.0,0.0,0.5032095,0.50115395,8.0,8.0
0.0,0.0,4.6315765,4.6315765,0.0,0.0,0.50019807,0.5008798,8.0,8.0
0.0,0.0,5.050088,5.050088,0.0,0.0,0.50331604,0.50102806,8.0,8.0
0.0,0.0,4.354911,4.354911,0.0,0.0,0.50467163,0.50063664,8.0,8.0
0.0,0.0,3.983435,3.983435,0.0,0.0,0.5064833,0.50121814,8.0,8.0
0.0,0.0,5.719265,5.719265,0.0,0.0,0.50739163,0.50102425,8.0,8.0
0.0,0.0,6.1930447,6.1930447,0.0,0.0,0.50844616,0.5014189,8.0,8.0
0.0,0.0,4.8775125,4.8775125,0.0,0.0,0.50809395,0.5013977,8.0,8.0
0.0,0.0,4.472688,4.472688,0.0,0.0,0.50612706,0.501104,8.0,8.0
0.0,0.0,4.617246,4.617246,0.0,0.0,0.5067408,0.50102156,8.0,8.0
0.0,0.0,4.268813,4.268813,0.0,0.0,0.50338537,0.50079477,8.0,8.0
0.0,0.0,4.3970194,4.3970194,0.0,0.0,0.5054226,0.50051117,8.0,8.0
0.0,0.0,4.9663353,4.9663353,0.0,0.0,0.49490583,0.5004946,8.0,8.0
0.0,0.0,4.9961514,4.9961514,0.0,0.0,0.501478,0.5004828,8.0,8.0
0.0,0.0,4.064108,4.064108,0.0,0.0,0.5006402,0.50054526,8.0,8.0
0.0,0.0,5.368788,5.368788,0.0,0.0,0.5017729,0.50063527,8.0,8.0
0.0,0.0,4.1964808,4.1964808,0.0,0.0,0.49879128,0.5005882,8.0,8.0
0.0,0.0,5.035139,5.035139,0.0,0.0,0.4992368,0.5004195,8.0,8.0
0.0,0.0,4.698212,4.698212,0.0,0.0,0.5061002,0.50072044,8.0,8.0
0.0,0.0,5.186519,5.186519,0.0,0.0,0.5054301,0.5006711,8.0,8.0
0.0,0.0,4.385275,4.385275,0.0,0.0,0.5031821,0.5006442,8.0,8.0
0.0,0.0,5.44194,5.44194,0.0,0.0,0.4994402,0.50078464,8.0,8.0
0.0,0.0,4.385225,4.385225,0.0,0.0,0.49954864,0.5005439,8.0,8.0
0.0,0.0,4.0442452,4.0442452,0.0,0.0,0.49989197,0.5004694,8.0,8.0
0.0,0.0,4.628972,4.628972,0.0,0.0,0.50184745,0.5007438,8.0,8.0
0.0,0.0,5.054413,5.054413,0.0,0.0,0.50731325,0.50066465,8.0,8.0
0.0,0.0,5.6495614,5.6495614,0.0,0.0,0.50307137,0.50078875,8.0,8.0
0.0,0.0,4.060256,4.060256,0.0,0.0,0.51356155,0.50073457,8.0,8.0
0.0,0.0,3.533162,3.533162,0.0,0.0,0.50949234,0.5008708,8.0,8.0
0.0,0.0,4.406108,4.406108,0.0,0.0,0.50607854,0.5008185,8.0,8.0
0.0,0.0,4.186397,4.186397,0.0,0.0,0.50353765,0.5008116,8.0,8.0
0.0,0.0,4.4242325,4.4242325,0.0,0.0,0.50019646,0.5008506,8.0,8.0
0.0,0.0,4.6169195,4.6169195,0.0,0.0,0.5003107,0.5009258,8.0,8.0
0.0,0.0,4.831386,4.831386,0.0,0.0,0.50230604,0.5009786,8.0,8.0
0.0,0.0,3.7962844,3.7962844,0.0,0.0,0.50038844,0.50113624,8.0,8.0
0.0,0.0,5.4169607,5.4169607,0.0,0.0,0.49858114,0.50097495,8.0,8.0
0.0,0.0,5.72118,5.72118,0.0,0.0,0.49463695,0.500889,8.0,8.0
0.0,0.0,6.8459716,6.8459716,0.0,0.0,0.49148363,0.5008959,8.0,8.0
0.0,0.0,6.7696934,6.7696934,0.0,0.0,0.49171704,0.5006817,8.0,8.0
0.0,0.0,5.471196,5.471196,0.0,0.0,0.49637675,0.500347,8.0,8.0
0.0,0.0,4.4896536,4.4896536,0.0,0.0,0.5005444,0.5003862,8.0,8.0
0.0,0.0,4.680908,4.680908,0.0,0.0,0.501264,0.50050926,8.0,8.0
0.0,0.0,4.8890963,4.8890963,0.0,0.0,0.5045629,0.5004783,8.0,8.0
0.0,0.0,3.9390903,3.9390903,0.0,0.0,0.50204635,0.5001352,8.0,8.0
0.0,0.0,4.630422,4.630422,0.0,0.0,0.49069008,0.50051415,8.0,8.0
0.0,0.0,4.4337687,4.4337687,0.0,0.0,0.4919736,0.5007944,8.0,8.0
0.0,0.0,4.842434,4.842434,0.0,0.0,0.49404457,0.5008241,8.0,8.0
0.0,0.0,4.583463,4.583463,0.0,0.0,0.5002415,0.50087756,8.0,8.0
0.0,0.0,4.5958347,4.5958347,0.0,0.0,0.49875152,0.50050455,8.0,8.0
0.0,0.0,4.3107986,4.3107986,0.0,0.0,0.49534017,0.5007208,8.0,8.0
0.0,0.0,5.048198,5.048198,0.0,0.0,0.49387255,0.5005363,8.0,8.0
0.0,0.0,4.173906,4.173906,0.0,0.0,0.5033535,0.50076544,8.0,8.0
0.0,0.0,4.4654884,4.4654884,0.0,0.0,0.5026641,0.50068545,8.0,8.0
0.0,0.0,4.2889457,4.2889457,0.0,0.0,0.5029125,0.50069934,8.0,8.0
0.0,0.0,3.786605,3.786605,0.0,0.0,0.4987513,0.5010895,8.0,8.0
0.0,0.0,4.4464803,4.4464803,0.0,0.0,0.49282354,0.5009596,8.0,8.0
0.0,0.0,4.3831334,4.3831334,0.0,0.0,0.4950901,0.50114,8.0,8.0
0.0,0.0,3.9214315,3.9214315,0.0,0.0,0.48875076,0.50096154,8.0,8.0
0.0,0.0,4.2137165,4.2137165,0.0,0.0,0.4921919,0.50085115,8.0,8.0
0.0,0.0,5.246104,5.246104,0.0,0.0,0.490177,0.501084,8.0,8.0
0.0,0.0,4.4402184,4.4402184,0.0,0.0,0.4882779,0.5008533,8.0,8.0
0.0,0.0,5.1194043,5.1194043,0.0,0.0,0.49216083,0.5008651,8.0,8.0
0.0,0.0,4.261385,4.261385,0.0,0.0,0.49247554,0.5009339,8.0,8.0
0.0,0.0,3.804784,3.804784,0.0,0.0,0.49069777,0.50085497,8.0,8.0
0.0,0.0,4.543551,4.543551,0.0,0.0,0.49021193,0.50128,8.0,8.0
0.0,0.0,4.335254,4.335254,0.0,0.0,0.49068958,0.5011503,8.0,8.0
0.0,0.0,3.863896,3.863896,0.0,0.0,0.49366695,0.5008387,8.0,8.0
0.0,0.0,4.3503127,4.3503127,0.0,0.0,0.4978984,0.5007772,8.0,8.0
0.0,0.0,4.1397614,4.1397614,0.0,0.0,0.50054044,0.50112534,8.0,8.0
0.0,0.0,3.7604718,3.7604718,0.0,0.0,0.4960402,0.50085795,8.0,8.0
0.0,0.0,5.0196834,5.0196834,0.0,0.0,0.49559298,0.5007185,8.0,8.0
0.0,0.0,6.1241946,6.1241946,0.0,0.0,0.49100128,0.50027645,8.0,8.0
0.0,0.0,5.218987,5.218987,0.0,0.0,0.49733555,0.500589,8.0,8.0
0.0,0.0,5.491505,5.491505,0.0,0.0,0.49641743,0.50039524,8.0,8.0
0.0,0.0,5.157651,5.157651,0.0,0.0,0.49813178,0.50075215,8.0,8.0
0.0,0.0,4.631832,4.631832,0.0,0.0,0.49993953,0.500759,8.0,8.0
0.0,0.0,4.017823,4.017823,0.0,0.0,0.49760494,0.50084263,8.0,8.0
0.0,0.0,3.701506,3.701506,0.0,0.0,0.5014009,0.50114495,8.0,8.0
0.0,0.0,3.5643013,3.5643013,0.0,0.0,0.49447435,0.50081927,8.0,8.0
0.0,0.0,3.3480275,3.3480275,0.0,0.0,0.49637777,0.5005329,8.0,8.0
0.0,0.0,4.4914684,4.4914684,0.0,0.0,0.4967831,0.5007796,8.0,8.0
0.0,0.0,3.9360569,3.9360569,0.0,0.0,0.49727222,0.5009622,8.0,8.0
