lambda_w,lambda_b,total_loss,acc_loss,loss_sin2_total,loss_bits_total,sin2_loss,sin2_loss_2,nbits,nbits_2
0.0,0.0,5.7552285,5.7552285,0.0,0.0,7.835306e-06,7.627723e-06,8.0,8.0
0.0,0.0,5.257218,5.257218,0.0,0.0,7.813005e-06,7.6278557e-06,8.0,8.0
0.0,0.0,4.4284544,4.4284544,0.0,0.0,7.8625835e-06,7.6319e-06,8.0,8.0
0.0,0.0,4.8996515,4.8996515,0.0,0.0,7.862942e-06,7.6285673e-06,8.0,8.0
0.0,0.0,4.2626004,4.2626004,0.0,0.0,7.877739e-06,7.633648e-06,8.0,8.0
0.0,0.0,3.9867158,3.9867158,0.0,0.0,7.8131625e-06,7.631876e-06,8.0,8.0
0.0,0.0,4.746484,4.746484,0.0,0.0,7.766024e-06,7.632161e-06,8.0,8.0
0.0,0.0,5.6321115,5.6321115,0.0,0.0,7.775093e-06,7.637548e-06,8.0,8.0
0.0,0.0,4.680494,4.680494,0.0,0.0,7.719905e-06,7.633342e-06,8.0,8.0
0.0,0.0,4.4837804,4.4837804,0.0,0.0,7.759317e-06,7.630911e-06,8.0,8.0
0.0,0.0,5.43634,5.43634,0.0,0.0,7.738491e-06,7.630567e-06,8.0,8.0
0.0,0.0,4.5709176,4.5709176,0.0,0.0,7.714724e-06,7.624155e-06,8.0,8.0
0.0,0.0,4.0836344,4.0836344,0.0,0.0,7.596127e-06,7.6285173e-06,8.0,8.0
0.0,0.0,4.8788843,4.8788843,0.0,0.0,7.776297e-06,7.6222473e-06,8.0,8.0
0.0,0.0,4.4440017,4.4440017,0.0,0.0,7.781614e-06,7.6230895e-06,8.0,8.0
0.0,0.0,4.6998916,4.6998916,0.0,0.0,7.795639e-06,7.6264337e-06,8.0,8.0
0.0,0.0,4.645204,4.645204,0.0,0.0,7.7239665e-06,7.6241954e-06,8.0,8.0
0.0,0.0,4.833869,4.833869,0.0,0.0,7.794602e-06,7.6254387e-06,8.0,8.0
0.0,0.0,5.8364134,5.8364134,0.0,0.0,7.776728e-06,7.630315e-06,8.0,8.0
0.0,0.0,5.283242,5.283242,0.0,0.0,7.659275e-06,7.6256615e-06,8.0,8.0
0.0,0.0,4.5145297,4.5145297,0.0,0.0,7.6777205e-06,7.631811e-06,8.0,8.0
0.0,0.0,5.0441437,5.0441437,0.0,0.0,7.727055e-06,7.630732e-06,8.0,8.0
0.0,0.0,7.2449517,7.2449517,0.0,0.0,7.656073e-06,7.620267e-06,8.0,8.0
0.0,0.0,5.3594904,5.3594904,0.0,0.0,7.6330625e-06,7.6192555e-06,8.0,8.0
0.0,0.0,6.771293,6.771293,0.0,0.0,7.665919e-06,7.6254287e-06,8.0,8.0
0.0,0.0,5.611286,5.611286,0.0,0.0,7.68997e-06,7.6238825e-06,8.0,8.0
0.0,0.0,4.5334897,4.5334897,0.0,0.0,7.662535e-06,7.6247084e-06,8.0,8.0
0.0,0.0,6.558445,6.558445,0.0,0.0,7.696452e-06,7.621251e-06,8.0,8.0
0.0,0.0,5.0610557,5.0610557,0.0,0.0,7.640275e-06,7.6217298e-06,8.0,8.0
0.0,0.0,4.8925076,4.8925076,0.0,0.0,7.6043134e-06,7.6236e-06,8.0,8.0
0.0,0.0,5.877431,5.877431,0.0,0.0,7.650855e-06,7.6224887e-06,8.0,8.0
0.0,0.0,4.827531,4.827531,0.0,0.0,7.588147e-06,7.6252795e-06,8.0,8.0
0.0,0.0,4.741649,4.741649,0.0,0.0,7.5879916e-06,7.6274614e-06,8.0,8.0
0.0,0.0,4.0689945,4.0689945,0.0,0.0,7.5865355e-06,7.624964e-06,8.0,8.0
0.0,0.0,4.9976845,4.9976845,0.0,0.0,7.634653e-06,7.6238343e-06,8.0,8.0
0.0,0.0,5.259571,5.259571,0.0,0.0,7.5833505e-06,7.62096e-06,8.0,8.0
0.0,0.0,5.5861783,5.5861783,0.0,0.0,7.58424e-06,7.624895e-06,8.0,8.0
0.0,0.0,4.533466,4.533466,0.0,0.0,7.5978533e-06,7.627811e-06,8.0,8.0
0.0,0.0,4.586864,4.586864,0.0,0.0,7.643881e-06,7.6265337e-06,8.0,8.0
0.0,0.0,5.769273,5.769273,0.0,0.0,7.6094775e-06,7.632233e-06,8.0,8.0
0.0,0.0,5.4447703,5.4447703,0.0,0.0,7.5967832e-06,7.634556e-06,8.0,8.0
0.0,0.0,5.9663796,5.9663796,0.0,0.0,7.6054566e-06,7.625375e-06,8.0,8.0
0.0,0.0,5.0669527,5.0669527,0.0,0.0,7.597741e-06,7.634896e-06,8.0,8.0
0.0,0.0,6.151546,6.151546,0.0,0.0,7.5884304e-06,7.630757e-06,8.0,8.0
0.0,0.0,5.3455653,5.3455653,0.0,0.0,7.6175497e-06,7.632686e-06,8.0,8.0
0.0,0.0,5.4370522,5.4370522,0.0,0.0,7.6008423e-06,7.636849e-06,8.0,8.0
0.0,0.0,4.6762114,4.6762114,0.0,0.0,7.5382454e-06,7.632105e-06,8.0,8.0
0.0,0.0,5.0138693,5.0138693,0.0,0.0,7.587717e-06,7.634243e-06,8.0,8.0
0.0,0.0,4.4730687,4.4730687,0.0,0.0,7.5471817e-06,7.630169e-06,8.0,8.0
0.0,0.0,4.5762963,4.5762963,0.0,0.0,7.5109924e-06,7.6308415e-06,8.0,8.0
0.0,0.0,3.8492475,3.8492475,0.0,0.0,7.5797675e-06,7.629641e-06,8.0,8.0
0.0,0.0,3.9194243,3.9194243,0.0,0.0,7.517534e-06,7.638837e-06,8.0,8.0
0.0,0.0,5.348459,5.348459,0.0,0.0,7.5631483e-06,7.6303995e-06,8.0,8.0
0.0,0.0,5.287451,5.287451,0.0,0.0,7.482438e-06,7.6289016e-06,8.0,8.0
0.0,0.0,3.759093,3.759093,0.0,0.0,7.6087827e-06,7.6339265e-06,8.0,8.0
0.0,0.0,4.855605,4.855605,0.0,0.0,7.423626e-06,7.629661e-06,8.0,8.0
0.0,0.0,5.627493,5.627493,0.0,0.0,7.4324557e-06,7.6291585e-06,8.0,8.0
0.0,0.0,4.2980394,4.2980394,0.0,0.0,7.520775e-06,7.625419e-06,8.0,8.0
0.0,0.0,5.7566915,5.7566915,0.0,0.0,7.491501e-06,7.625272e-06,8.0,8.0
0.0,0.0,6.294281,6.294281,0.0,0.0,7.5642142e-06,7.637006e-06,8.0,8.0
0.0,0.0,5.0412464,5.0412464,0.0,0.0,7.4781974e-06,7.62864e-06,8.0,8.0
0.0,0.0,4.0841937,4.0841937,0.0,0.0,7.440085e-06,7.625465e-06,8.0,8.0
0.0,0.0,5.5945544,5.5945544,0.0,0.0,7.560934e-06,7.6209894e-06,8.0,8.0
0.0,0.0,4.350471,4.350471,0.0,0.0,7.458703e-06,7.630935e-06,8.0,8.0
0.0,0.0,4.8482227,4.8482227,0.0,0.0,7.5159223e-06,7.6191172e-06,8.0,8.0
0.0,0.0,4.916579,4.916579,0.0,0.0,7.4931654e-06,7.6203896e-06,8.0,8.0
0.0,0.0,5.6875095,5.6875095,0.0,0.0,7.607725e-06,7.6285546e-06,8.0,8.0
0.0,0.0,5.4965343,5.4965343,0.0,0.0,7.618155e-06,7.619631e-06,8.0,8.0
0.0,0.0,5.15453,5.15453,0.0,0.0,7.5496037e-06,7.6245424e-06,8.0,8.0
0.0,0.0,4.426511,4.426511,0.0,0.0,7.5861976e-06,7.6248148e-06,8.0,8.0
0.0,0.0,4.24366,4.24366,0.0,0.0,7.633094e-06,7.624716e-06,8.0,8.0
0.0,0.0,4.7113523,4.7113523,0.0,0.0,7.63105e-06,7.630875e-06,8.0,8.0
0.0,0.0,5.039684,5.039684,0.0,0.0,7.671289e-06,7.626427e-06,8.0,8.0
0.0,0.0,4.8018484,4.8018484,0.0,0.0,7.5851053e-06,7.6255646e-06,8.0,8.0
0.0,0.0,3.9370987,3.9370987,0.0,0.0,7.672887e-06,7.6276892e-06,8.0,8.0
0.0,0.0,4.6147313,4.6147313,0.0,0.0,7.784813e-06,7.6208185e-06,8.0,8.0
0.0,0.0,5.337901,5.337901,0.0,0.0,7.783838e-06,7.634159e-06,8.0,8.0
0.0,0.0,6.066524,6.066524,0.0,0.0,7.730531e-06,7.62358e-06,8.0,8.0
0.0,0.0,4.9998264,4.9998264,0.0,0.0,7.6451215e-06,7.6236406e-06,8.0,8.0
0.0,0.0,4.36498,4.36498,0.0,0.0,7.5900507e-06,7.623991e-06,8.0,8.0
0.0,0.0,4.8485656,4.8485656,0.0,0.0,7.617467e-06,7.625331e-06,8.0,8.0
0.0,0.0,5.1418853,5.1418853,0.0,0.0,7.61779e-06,7.6242072e-06,8.0,8.0
0.0,0.0,5.005818,5.005818,0.0,0.0,7.560596e-06,7.6244587e-06,8.0,8.0
0.0,0.0,5.1519737,5.1519737,0.0,0.0,7.565619e-06,7.632612e-06,8.0,8.0
0.0,0.0,4.1522446,4.1522446,0.0,0.0,7.5754224e-06,7.630433e-06,8.0,8.0
0.0,0.0,4.506094,4.506094,0.0,0.0,7.64301e-06,7.636147e-06,8.0,8.0
0.0,0.0,4.7651653,4.7651653,0.0,0.0,7.60225e-06,7.633488e-06,8.0,8.0
0.0,0.0,4.55827,4.55827,0.0,0.0,7.5698167e-06,7.6342285e-06,8.0,8.0
0.0,0.0,5.1217704,5.1217704,0.0,0.0,7.6212373e-06,7.632923e-06,8.0,8.0
0.0,0.0,4.9550924,4.9550924,0.0,0.0,7.587985e-06,7.635084e-06,8.0,8.0
0.0,0.0,4.285023,4.285023,0.0,0.0,7.712538e-06,7.634361e-06,8.0,8.0
0.0,0.0,4.590731,4.590731,0.0,0.0,7.667893e-06,7.6365695e-06,8.0,8.0
0.0,0.0,5.402249,5.402249,0.0,0.0,7.65661e-06,7.631349e-06,8.0,8.0
0.0,0.0,5.6320577,5.6320577,0.0,0.0,7.7222485e-06,7.634144e-06,8.0,8.0
0.0,0.0,6.2946134,6.2946134,0.0,0.0,7.756473e-06,7.63362e-06,8.0,8.0
0.0,0.0,4.754865,4.754865,0.0,0.0,7.7386385e-06,7.633975e-06,8.0,8.0
0.0,0.0,4.204514,4.204514,0.0,0.0,7.711358e-06,7.631479e-06,8.0,8.0
0.0,0.0,5.053287,5.053287,0.0,0.0,7.67031e-06,7.635204e-06,8.0,8.0
0.0,0.0,4.8683987,4.8683987,0.0,0.0,7.697083e-06,7.632393e-06,8.0,8.0
0.0,0.0,4.704946,4.704946,0.0,0.0,7.669989e-06,7.634492e-06,8.0,8.0
0.0,0.0,6.126349,6.126349,0.0,0.0,7.729376e-06,7.633173e-06,8.0,8.0
0.0,0.0,5.68603,5.68603,0.0,0.0,7.6014758e-06,7.6323695e-06,8.0,8.0
0.0,0.0,4.4976134,4.4976134,0.0,0.0,7.5361604e-06,7.635781e-06,8.0,8.0
0.0,0.0,5.868965,5.868965,0.0,0.0,7.487108e-06,7.637937e-06,8.0,8.0
0.0,0.0,5.209263,5.209263,0.0,0.0,7.4725617e-06,7.629667e-06,8.0,8.0
0.0,0.0,4.090047,4.090047,0.0,0.0,7.58042e-06,7.630228e-06,8.0,8.0
0.0,0.0,4.8381605,4.8381605,0.0,0.0,7.478593e-06,7.631239e-06,8.0,8.0
0.0,0.0,3.837327,3.837327,0.0,0.0,7.5177145e-06,7.634052e-06,8.0,8.0
0.0,0.0,3.6831365,3.6831365,0.0,0.0,7.5342446e-06,7.633469e-06,8.0,8.0
0.0,0.0,3.955262,3.955262,0.0,0.0,7.53402e-06,7.6273177e-06,8.0,8.0
0.0,0.0,4.304229,4.304229,0.0,0.0,7.5405733e-06,7.624091e-06,8.0,8.0
0.0,0.0,3.5555582,3.5555582,0.0,0.0,7.5412304e-06,7.623051e-06,8.0,8.0
0.0,0.0,5.101912,5.101912,0.0,0.0,7.5834246e-06,7.6172755e-06,8.0,8.0
0.0,0.0,5.1528325,5.1528325,0.0,0.0,7.52157e-06,7.6215324e-06,8.0,8.0
0.0,0.0,4.7927957,4.7927957,0.0,0.0,7.539502e-06,7.6228366e-06,8.0,8.0
0.0,0.0,4.3028216,4.3028216,0.0,0.0,7.5946477e-06,7.6215824e-06,8.0,8.0
0.0,0.0,3.980565,3.980565,0.0,0.0,7.62766e-06,7.6224173e-06,8.0,8.0
0.0,0.0,3.8252687,3.8252687,0.0,0.0,7.656257e-06,7.6241604e-06,8.0,8.0
0.0,0.0,4.4787292,4.4787292,0.0,0.0,7.631234e-06,7.630135e-06,8.0,8.0
0.0,0.0,3.5023134,3.5023134,0.0,0.0,7.6086667e-06,7.62629e-06,8.0,8.0
0.0,0.0,4.8359637,4.8359637,0.0,0.0,7.5402772e-06,7.6264423e-06,8.0,8.0
0.0,0.0,4.674426,4.674426,0.0,0.0,7.5717508e-06,7.630802e-06,8.0,8.0
0.0,0.0,4.1235647,4.1235647,0.0,0.0,7.690316e-06,7.628105e-06,8.0,8.0
0.0,0.0,4.135493,4.135493,0.0,0.0,7.6023566e-06,7.6283886e-06,8.0,8.0
0.0,0.0,5.2906737,5.2906737,0.0,0.0,7.5924418e-06,7.633066e-06,8.0,8.0
0.0,0.0,4.891573,4.891573,0.0,0.0,7.538528e-06,7.625957e-06,8.0,8.0
0.0,0.0,5.050821,5.050821,0.0,0.0,7.579789e-06,7.633427e-06,8.0,8.0
0.0,0.0,4.731378,4.731378,0.0,0.0,7.523007e-06,7.6343385e-06,8.0,8.0
0.0,0.0,5.128338,5.128338,0.0,0.0,7.602339e-06,7.630278e-06,8.0,8.0
0.0,0.0,5.005392,5.005392,0.0,0.0,7.673619e-06,7.632571e-06,8.0,8.0
0.0,0.0,4.8925543,4.8925543,0.0,0.0,7.774366e-06,7.633778e-06,8.0,8.0
0.0,0.0,4.976961,4.976961,0.0,0.0,7.6213914e-06,7.627216e-06,8.0,8.0
0.0,0.0,5.345954,5.345954,0.0,0.0,7.6098327e-06,7.6359975e-06,8.0,8.0
0.0,0.0,5.439683,5.439683,0.0,0.0,7.5452476e-06,7.631053e-06,8.0,8.0
0.0,0.0,4.984073,4.984073,0.0,0.0,7.689229e-06,7.6307315e-06,8.0,8.0
0.0,0.0,4.291413,4.291413,0.0,0.0,7.702224e-06,7.628662e-06,8.0,8.0
0.0,0.0,4.2274837,4.2274837,0.0,0.0,7.6273022e-06,7.626605e-06,8.0,8.0
0.0,0.0,5.626075,5.626075,0.0,0.0,7.737113e-06,7.6295e-06,8.0,8.0
0.0,0.0,5.6157284,5.6157284,0.0,0.0,7.652699e-06,7.6276206e-06,8.0,8.0
0.0,0.0,4.80231,4.80231,0.0,0.0,7.687881e-06,7.629902e-06,8.0,8.0
0.0,0.0,5.585651,5.585651,0.0,0.0,7.695563e-06,7.6195993e-06,8.0,8.0
0.0,0.0,6.0412874,6.0412874,0.0,0.0,7.592046e-06,7.631711e-06,8.0,8.0
0.0,0.0,4.813416,4.813416,0.0,0.0,7.5888693e-06,7.6287583e-06,8.0,8.0
0.0,0.0,4.495703,4.495703,0.0,0.0,7.659249e-06,7.631541e-06,8.0,8.0
0.0,0.0,5.111975,5.111975,0.0,0.0,7.678573e-06,7.630154e-06,8.0,8.0
0.0,0.0,4.15984,4.15984,0.0,0.0,7.641673e-06,7.6310325e-06,8.0,8.0
0.0,0.0,4.600009,4.600009,0.0,0.0,7.672338e-06,7.63e-06,8.0,8.0
0.0,0.0,4.7978916,4.7978916,0.0,0.0,7.699054e-06,7.629706e-06,8.0,8.0
0.0,0.0,4.643412,4.643412,0.0,0.0,7.7264785e-06,7.627893e-06,8.0,8.0
0.0,0.0,4.244099,4.244099,0.0,0.0,7.696849e-06,7.6278293e-06,8.0,8.0
0.0,0.0,5.4697647,5.4697647,0.0,0.0,7.685918e-06,7.627666e-06,8.0,8.0
0.0,0.0,4.8782806,4.8782806,0.0,0.0,7.814254e-06,7.623254e-06,8.0,8.0
0.0,0.0,5.4500856,5.4500856,0.0,0.0,7.793736e-06,7.619777e-06,8.0,8.0
0.0,0.0,4.0218782,4.0218782,0.0,0.0,7.780488e-06,7.6198826e-06,8.0,8.0
0.0,0.0,4.3724165,4.3724165,0.0,0.0,7.783829e-06,7.6233105e-06,8.0,8.0
0.0,0.0,4.5166245,4.5166245,0.0,0.0,7.771388e-06,7.6220063e-06,8.0,8.0
0.0,0.0,4.860953,4.860953,0.0,0.0,7.822191e-06,7.6275255e-06,8.0,8.0
0.0,0.0,5.3306684,5.3306684,0.0,0.0,7.840175e-06,7.620786e-06,8.0,8.0
0.0,0.0,5.3602123,5.3602123,0.0,0.0,7.802657e-06,7.623265e-06,8.0,8.0
0.0,0.0,5.556432,5.556432,0.0,0.0,7.870683e-06,7.634559e-06,8.0,8.0
0.0,0.0,6.293279,6.293279,0.0,0.0,7.735402e-06,7.6269357e-06,8.0,8.0
0.0,0.0,4.7249265,4.7249265,0.0,0.0,7.666689e-06,7.6254255e-06,8.0,8.0
0.0,0.0,4.430864,4.430864,0.0,0.0,7.6614815e-06,7.624685e-06,8.0,8.0
0.0,0.0,4.378304,4.378304,0.0,0.0,7.659523e-06,7.626037e-06,8.0,8.0
0.0,0.0,3.3589244,3.3589244,0.0,0.0,7.665508e-06,7.623774e-06,8.0,8.0
0.0,0.0,3.9829645,3.9829645,0.0,0.0,7.713314e-06,7.6234714e-06,8.0,8.0
0.0,0.0,4.4891906,4.4891906,0.0,0.0,7.805715e-06,7.6264128e-06,8.0,8.0
0.0,0.0,4.5336833,4.5336833,0.0,0.0,7.6671e-06,7.6282654e-06,8.0,8.0
0.0,0.0,4.0834374,4.0834374,0.0,0.0,7.614005e-06,7.6266324e-06,8.0,8.0
0.0,0.0,4.0809608,4.0809608,0.0,0.0,7.707202e-06,7.631251e-06,8.0,8.0
0.0,0.0,4.9887066,4.9887066,0.0,0.0,7.714462e-06,7.633425e-06,8.0,8.0
0.0,0.0,4.4315233,4.4315233,0.0,0.0,7.677428e-06,7.63031e-06,8.0,8.0
0.0,0.0,4.4372807,4.4372807,0.0,0.0,7.745003e-06,7.632509e-06,8.0,8.0
0.0,0.0,4.892205,4.892205,0.0,0.0,7.654276e-06,7.635448e-06,8.0,8.0
0.0,0.0,3.965725,3.965725,0.0,0.0,7.758647e-06,7.640943e-06,8.0,8.0
0.0,0.0,4.0905437,4.0905437,0.0,0.0,7.747933e-06,7.638998e-06,8.0,8.0
0.0,0.0,4.2744255,4.2744255,0.0,0.0,7.643328e-06,7.6388815e-06,8.0,8.0
0.0,0.0,4.3651543,4.3651543,0.0,0.0,7.719281e-06,7.637205e-06,8.0,8.0
0.0,0.0,4.1844106,4.1844106,0.0,0.0,7.6584765e-06,7.633361e-06,8.0,8.0
0.0,0.0,4.2544756,4.2544756,0.0,0.0,7.669909e-06,7.633443e-06,8.0,8.0
0.0,0.0,4.014203,4.014203,0.0,0.0,7.575031e-06,7.627858e-06,8.0,8.0
0.0,0.0,5.010997,5.010997,0.0,0.0,7.676946e-06,7.6307515e-06,8.0,8.0
0.0,0.0,4.086045,4.086045,0.0,0.0,7.652856e-06,7.6294755e-06,8.0,8.0
0.0,0.0,5.860461,5.860461,0.0,0.0,7.62484e-06,7.628983e-06,8.0,8.0
0.0,0.0,7.592571,7.592571,0.0,0.0,7.671098e-06,7.639952e-06,8.0,8.0
0.0,0.0,7.4354653,7.4354653,0.0,0.0,7.609466e-06,7.637181e-06,8.0,8.0
0.0,0.0,4.7974796,4.7974796,0.0,0.0,7.531683e-06,7.636329e-06,8.0,8.0
0.0,0.0,3.8365765,3.8365765,0.0,0.0,7.4932377e-06,7.635465e-06,8.0,8.0
0.0,0.0,5.3373327,5.3373327,0.0,0.0,7.578432e-06,7.633572e-06,8.0,8.0
0.0,0.0,5.4871287,5.4871287,0.0,0.0,7.585924e-06,7.633195e-06,8.0,8.0
0.0,0.0,4.538979,4.538979,0.0,0.0,7.565434e-06,7.640215e-06,8.0,8.0
0.0,0.0,4.652503,4.652503,0.0,0.0,7.651691e-06,7.635629e-06,8.0,8.0
0.0,0.0,4.3652415,4.3652415,0.0,0.0,7.610664e-06,7.6394335e-06,8.0,8.0
0.0,0.0,3.9883814,3.9883814,0.0,0.0,7.6123006e-06,7.636294e-06,8.0,8.0
0.0,0.0,5.200958,5.200958,0.0,0.0,7.604981e-06,7.63219e-06,8.0,8.0
0.0,0.0,4.799092,4.799092,0.0,0.0,7.6859715e-06,7.632334e-06,8.0,8.0
0.0,0.0,4.8020034,4.8020034,0.0,0.0,7.678832e-06,7.6277106e-06,8.0,8.0
0.0,0.0,4.6623006,4.6623006,0.0,0.0,7.641326e-06,7.6267256e-06,8.0,8.0
0.0,0.0,4.3518286,4.3518286,0.0,0.0,7.649272e-06,7.631011e-06,8.0,8.0
0.0,0.0,4.331185,4.331185,0.0,0.0,7.667908e-06,7.630362e-06,8.0,8.0
0.0,0.0,4.415935,4.415935,0.0,0.0,7.655644e-06,7.631508e-06,8.0,8.0
0.0,0.0,5.1440964,5.1440964,0.0,0.0,7.6792185e-06,7.633403e-06,8.0,8.0
0.0,0.0,4.712646,4.712646,0.0,0.0,7.7937975e-06,7.6284437e-06,8.0,8.0
0.0,0.0,3.905123,3.905123,0.0,0.0,7.706024e-06,7.629849e-06,8.0,8.0
0.0,0.0,6.059707,6.059707,0.0,0.0,7.793181e-06,7.632791e-06,8.0,8.0
0.0,0.0,4.752976,4.752976,0.0,0.0,7.663927e-06,7.631473e-06,8.0,8.0
0.0,0.0,4.291614,4.291614,0.0,0.0,7.667824e-06,7.633863e-06,8.0,8.0
0.0,0.0,3.9407992,3.9407992,0.0,0.0,7.639077e-06,7.634012e-06,8.0,8.0
0.0,0.0,4.046824,4.046824,0.0,0.0,7.69868e-06,7.634602e-06,8.0,8.0
0.0,0.0,4.1309605,4.1309605,0.0,0.0,7.667021e-06,7.636127e-06,8.0,8.0
0.0,0.0,4.4233723,4.4233723,0.0,0.0,7.700995e-06,7.636531e-06,8.0,8.0
0.0,0.0,4.206271,4.206271,0.0,0.0,7.670757e-06,7.63605e-06,8.0,8.0
0.0,0.0,5.136019,5.136019,0.0,0.0,7.701899e-06,7.640021e-06,8.0,8.0
0.0,0.0,4.8794355,4.8794355,0.0,0.0,7.6255214e-06,7.64302e-06,8.0,8.0
0.0,0.0,3.941809,3.941809,0.0,0.0,7.607482e-06,7.642894e-06,8.0,8.0
