w11,w12,w13,w21,w22,w23,w31,w32,w33,w41,w42,w43
0.02131163,0.04948561,0.013961091,-0.018892951,0.03763713,0.039160296,-0.016282836,-0.020188503,-0.015801104,0.0058127735,-0.017444475,-0.010979988
0.02138009,0.049458392,0.013995062,-0.018897839,0.03758047,0.03926582,-0.016213182,-0.020205865,-0.01580503,0.005789439,-0.017443852,-0.010985722
0.021402888,0.049445853,0.014028157,-0.018900556,0.03762373,0.039106417,-0.016351175,-0.020259535,-0.015789535,0.0058056205,-0.017439982,-0.010949105
0.02147318,0.049722847,0.014038127,-0.018900055,0.037464075,0.039011553,-0.01604798,-0.020317595,-0.015775543,0.0058030174,-0.017435418,-0.011073362
0.021567281,0.04954617,0.014047565,-0.018897114,0.03754191,0.039239537,-0.01621632,-0.020389756,-0.015742986,0.005780706,-0.017431263,-0.011029159
0.021550354,0.049603008,0.013982876,-0.018895034,0.03763766,0.039356764,-0.016197573,-0.020418854,-0.015782205,0.0057269153,-0.017433502,-0.011010466
0.021512263,0.04965425,0.013981578,-0.018895328,0.037614677,0.03927946,-0.016233694,-0.020407228,-0.015785383,0.005683088,-0.017434984,-0.011006181
0.021544069,0.04954218,0.013925593,-0.018895935,0.037670586,0.039450668,-0.016244255,-0.020269893,-0.015818693,0.0056905537,-0.017428396,-0.011030417
0.021528702,0.04952034,0.013978326,-0.01890003,0.037547696,0.03917817,-0.016380832,-0.02022426,-0.01584411,0.0056185476,-0.017428352,-0.011105835
0.021651221,0.049733073,0.013988891,-0.018903464,0.03726096,0.038851473,-0.016358882,-0.020338751,-0.01581251,0.0057045603,-0.017427804,-0.011100414
0.021579923,0.049540535,0.014017755,-0.018902397,0.037198097,0.03878966,-0.01645672,-0.020319343,-0.015834158,0.0056967563,-0.017429348,-0.011049079
0.02165403,0.049764767,0.014035851,-0.018891899,0.03734605,0.03932844,-0.016420988,-0.0202873,-0.015848381,0.005718367,-0.017429642,-0.011020699
0.021573346,0.049545277,0.0140432585,-0.018896144,0.037391346,0.03936631,-0.016422642,-0.020296672,-0.015832126,0.005733406,-0.017425891,-0.010922201
0.021609984,0.04959186,0.014032803,-0.018896483,0.037364103,0.039259832,-0.016354118,-0.02026012,-0.015844012,0.005748016,-0.017426364,-0.010958625
0.021563152,0.04956159,0.014004821,-0.018889047,0.03727007,0.039206564,-0.016515784,-0.020274943,-0.015859284,0.0057447995,-0.017424548,-0.011003475
0.021528376,0.049498495,0.014009962,-0.01888888,0.037206914,0.03906712,-0.016578624,-0.020305542,-0.015857775,0.0057736295,-0.017425712,-0.011003623
0.021573208,0.049592286,0.014000516,-0.018900292,0.037306037,0.03951601,-0.016586728,-0.020304069,-0.015859984,0.0057878788,-0.017423047,-0.011017828
0.02160031,0.049683437,0.014022535,-0.018896503,0.03708407,0.038985353,-0.01652423,-0.020440347,-0.015848055,0.0057259733,-0.017419025,-0.011057324
0.021636263,0.049666576,0.013990432,-0.018900309,0.037224315,0.039444026,-0.016595671,-0.020433916,-0.015859365,0.005630212,-0.01741559,-0.011059028
0.021501735,0.04955507,0.014026324,-0.018901909,0.037216384,0.039029513,-0.016563645,-0.02047276,-0.015862236,0.0056097447,-0.017413516,-0.011045677
0.021491926,0.0495531,0.014018823,-0.018901661,0.03734754,0.039396655,-0.016499659,-0.020430053,-0.015853887,0.005660602,-0.01741155,-0.010975232
0.021458676,0.04967176,0.013991464,-0.018902346,0.037297934,0.03912277,-0.016506406,-0.020478148,-0.015853122,0.0057231914,-0.01741235,-0.010965736
0.021443823,0.049511723,0.014028622,-0.018895864,0.037336275,0.039446104,-0.016451925,-0.02046007,-0.015861107,0.005663386,-0.017412268,-0.010963684
0.02145647,0.049523816,0.014063766,-0.01889818,0.03731463,0.039254684,-0.016424594,-0.020438539,-0.015849357,0.0056225136,-0.017409826,-0.010920688
0.02142544,0.049541514,0.01405922,-0.01889668,0.03748799,0.039331988,-0.01640191,-0.020480238,-0.01587889,0.005622558,-0.017410912,-0.010866398
0.021526508,0.049663614,0.014063123,-0.018892983,0.03737245,0.039343588,-0.016398866,-0.020440321,-0.015873615,0.0056404145,-0.017412204,-0.0109520005
0.02154894,0.049714603,0.014068093,-0.01889504,0.037370227,0.039376214,-0.016535057,-0.02038,-0.015901878,0.0056245434,-0.017411636,-0.010855955
0.021514488,0.049703643,0.014044695,-0.018896284,0.037329525,0.03915239,-0.016529309,-0.020364843,-0.015924692,0.005593964,-0.017414523,-0.0109252585
0.021521553,0.04991093,0.014022346,-0.018895233,0.037314206,0.03903128,-0.016574372,-0.02030291,-0.015935179,0.0056457114,-0.017414847,-0.010918418
0.021478124,0.049796537,0.014060918,-0.018896755,0.037359357,0.039032068,-0.016472826,-0.020258425,-0.016015083,0.005650586,-0.017416503,-0.010960351
0.021567391,0.04978213,0.0140478825,-0.018897615,0.037306987,0.03926794,-0.0164338,-0.020225061,-0.01600374,0.005655007,-0.017416699,-0.010880152
0.02149373,0.049786907,0.014092363,-0.018898226,0.03731511,0.039078712,-0.016368117,-0.020268591,-0.016030388,0.0056002554,-0.017426366,-0.010856393
0.021519523,0.049885053,0.014042827,-0.018901318,0.03717083,0.039020922,-0.016397892,-0.020307774,-0.015999435,0.0056028916,-0.01743184,-0.0108637875
0.02145831,0.049861275,0.014042414,-0.018909939,0.03730159,0.03929866,-0.016311705,-0.020267162,-0.015979547,0.005554496,-0.017428176,-0.010828038
0.021366458,0.049829144,0.014092999,-0.018911261,0.037313387,0.039020598,-0.016279094,-0.020314656,-0.015977897,0.005563094,-0.017427403,-0.010849122
0.021359572,0.04983649,0.014059548,-0.018909713,0.03744576,0.03937512,-0.01610472,-0.020293828,-0.016003644,0.0055405414,-0.017428985,-0.010886551
0.021457525,0.049945015,0.014029192,-0.018909026,0.03737721,0.039485183,-0.016073354,-0.020396026,-0.015981967,0.0055679576,-0.017427232,-0.010890096
0.02144478,0.04995728,0.013954813,-0.018917143,0.037538018,0.039834164,-0.016048737,-0.020245874,-0.01598219,0.0055369437,-0.017425312,-0.010865388
0.021384101,0.050025195,0.013956954,-0.01891389,0.03726691,0.03920279,-0.016071899,-0.020306682,-0.015963238,0.005549203,-0.017419914,-0.010981414
0.021399943,0.049941197,0.013940681,-0.018917779,0.037435774,0.03993313,-0.016202262,-0.020242704,-0.015979433,0.005585118,-0.017417418,-0.010979594
0.021399952,0.050011612,0.013934507,-0.018918416,0.03742172,0.039531585,-0.01623927,-0.020207612,-0.01598627,0.0056009023,-0.017422436,-0.010953125
0.021370914,0.049892362,0.013957543,-0.018925564,0.037626904,0.04011068,-0.016198507,-0.02016654,-0.015989546,0.005593466,-0.01742515,-0.01091992
0.02136124,0.04994105,0.013967708,-0.018932132,0.037582636,0.039866958,-0.016238151,-0.02016294,-0.015994411,0.0055996156,-0.017428588,-0.010981751
0.021176724,0.049737517,0.014033024,-0.018928178,0.03774067,0.04000596,-0.016275808,-0.020210087,-0.015985154,0.0055809105,-0.01742799,-0.011013994
0.02120602,0.049940467,0.013965258,-0.01892897,0.037724372,0.04005021,-0.016281744,-0.02013542,-0.016005235,0.005580217,-0.017428182,-0.011042637
0.021135561,0.04995124,0.014046536,-0.018926738,0.037729777,0.039541353,-0.016367357,-0.020220982,-0.015969953,0.005606812,-0.017426604,-0.010968235
0.021327991,0.04991564,0.013952398,-0.018925326,0.037856933,0.040225778,-0.01637689,-0.02008771,-0.015979877,0.005569839,-0.017429546,-0.01090583
0.021415155,0.050187454,0.014042756,-0.018910967,0.037465334,0.039080992,-0.016378539,-0.02013743,-0.015973538,0.005529238,-0.017430888,-0.011084565
0.021361174,0.050038453,0.014075863,-0.018914694,0.03759244,0.039358154,-0.016414633,-0.02014707,-0.015964538,0.005532507,-0.017426446,-0.011028841
0.021324344,0.05002569,0.014041062,-0.018919308,0.03773682,0.039874364,-0.016459798,-0.02014248,-0.015964793,0.0055487924,-0.017426359,-0.010958985
0.02128542,0.05001256,0.013999919,-0.018928071,0.037815418,0.039774835,-0.016467474,-0.020122426,-0.015964562,0.005563244,-0.017425671,-0.010953025
0.02133199,0.049911056,0.014006266,-0.018929064,0.037851226,0.040107097,-0.01656401,-0.020210506,-0.015952056,0.005583733,-0.017425532,-0.010921719
0.021304596,0.04993303,0.014022107,-0.01893253,0.037947927,0.040269107,-0.016556554,-0.020212887,-0.015957778,0.0055995937,-0.017424807,-0.0109246755
0.021255704,0.04984868,0.0139786145,-0.01893444,0.03781169,0.039883528,-0.016450237,-0.020200513,-0.015997583,0.0055850367,-0.017425422,-0.010950577
0.02122771,0.04986425,0.013978922,-0.018938448,0.037784442,0.039843194,-0.016474845,-0.020177055,-0.016006956,0.0055819754,-0.017418394,-0.010932625
0.021264637,0.049957015,0.013963773,-0.01894855,0.037647776,0.039721053,-0.016415171,-0.020249082,-0.015981019,0.0056202454,-0.017423484,-0.011013454
0.021139214,0.049833395,0.014015537,-0.01894546,0.037738476,0.03935065,-0.016484557,-0.020257533,-0.016012944,0.005616282,-0.017424736,-0.010961617
0.021317191,0.050232567,0.013903707,-0.018945327,0.03771438,0.03943816,-0.016435904,-0.020259967,-0.015976056,0.005692995,-0.017423863,-0.010921415
0.021102933,0.049977787,0.0139721325,-0.018938871,0.03766623,0.03910988,-0.016629383,-0.020264808,-0.015954532,0.005732704,-0.01741766,-0.010933914
0.021233875,0.05016616,0.013851623,-0.018938523,0.037895,0.039460037,-0.016411383,-0.02004241,-0.015968882,0.005733844,-0.017424097,-0.010756306
0.021120751,0.050131008,0.013923024,-0.018934311,0.03782969,0.039029468,-0.016423682,-0.020073662,-0.015944341,0.0057562306,-0.017420072,-0.010730504
0.021117894,0.0501273,0.013914501,-0.018929994,0.03795035,0.039140917,-0.016416112,-0.020090634,-0.01593739,0.005752745,-0.017416622,-0.010708719
0.021089733,0.050065838,0.013945857,-0.018929595,0.037899233,0.039026853,-0.016451538,-0.020094158,-0.015944563,0.005760539,-0.017414559,-0.010763322
0.021048963,0.050023366,0.013937655,-0.018933628,0.03794946,0.039059892,-0.016494464,-0.020047637,-0.015958266,0.0057825395,-0.017416375,-0.010666752
0.021003319,0.050123323,0.013941914,-0.018935397,0.037837222,0.03883091,-0.0164234,-0.020101879,-0.015966836,0.0058038994,-0.017415877,-0.0107371975
0.021003969,0.04997885,0.013959133,-0.01893501,0.037965205,0.039151102,-0.016419323,-0.020071253,-0.015961492,0.0058034034,-0.01741516,-0.010666557
0.021077069,0.049993854,0.013940986,-0.018936383,0.037928123,0.03924662,-0.016432522,-0.020150173,-0.015934652,0.0058335043,-0.01741237,-0.010685174
0.02109097,0.050017625,0.0139351245,-0.018934302,0.037817206,0.038984254,-0.016421294,-0.020140193,-0.015950881,0.0058332263,-0.017415207,-0.010656814
0.021112721,0.050006915,0.013959847,-0.01893419,0.03774644,0.038719654,-0.016490346,-0.020160384,-0.01596512,0.0058619143,-0.017401952,-0.0107351085
0.021061458,0.04995299,0.013959457,-0.018936835,0.037737712,0.038901463,-0.016375614,-0.020114195,-0.015971195,0.0057853973,-0.017404493,-0.010728214
0.021092586,0.04997278,0.013915299,-0.018937457,0.03770441,0.03884882,-0.01655762,-0.020123955,-0.015917333,0.005895794,-0.017402973,-0.010648065
0.021021698,0.04980594,0.013993983,-0.018933974,0.03759956,0.0388086,-0.016632218,-0.020177625,-0.015937548,0.0058475253,-0.017408352,-0.010589645
0.02109829,0.049963545,0.013969138,-0.018938953,0.037550304,0.038838614,-0.016523289,-0.020018797,-0.015901374,0.005898419,-0.017408881,-0.010690464
0.02115253,0.050119996,0.013886386,-0.018938659,0.037493963,0.038896922,-0.016626384,-0.020085635,-0.015926778,0.0059683956,-0.017404458,-0.010656142
0.020980148,0.049990725,0.013952922,-0.018942283,0.03760012,0.038852654,-0.016625762,-0.020072164,-0.015959468,0.0059063467,-0.017407104,-0.010563608
0.020987025,0.050027728,0.01393064,-0.018944357,0.037422214,0.038940586,-0.016765926,-0.020029534,-0.01592123,0.0059403535,-0.017400622,-0.0106167365
0.021075822,0.049846593,0.013945062,-0.01894353,0.037485205,0.039188728,-0.016828926,-0.019985303,-0.015958719,0.0058992067,-0.017401658,-0.010634313
0.021132804,0.050084796,0.013951085,-0.018948797,0.037339997,0.038765058,-0.016858054,-0.01997884,-0.01596413,0.005906025,-0.017406436,-0.010718963
0.021080637,0.049879,0.014017205,-0.018946402,0.03741477,0.03883081,-0.016868217,-0.019981219,-0.015959067,0.005904788,-0.017405871,-0.010668864
0.02109057,0.049897145,0.014007493,-0.018954854,0.037528094,0.038975764,-0.01680102,-0.019984012,-0.01596075,0.005902212,-0.017408136,-0.010718413
0.021026742,0.049864545,0.014102976,-0.018956792,0.037338253,0.038537417,-0.01695746,-0.020001335,-0.015959926,0.005886538,-0.017414259,-0.010776249
0.021150028,0.049964763,0.014092392,-0.018960794,0.03739091,0.038808662,-0.016847827,-0.019990675,-0.015963394,0.005886147,-0.017412217,-0.010795142
0.021072797,0.04998999,0.014046443,-0.018945036,0.037422936,0.03858329,-0.016799588,-0.01997759,-0.015966697,0.005858566,-0.017410468,-0.010821352
0.021081856,0.049907558,0.014082867,-0.018948073,0.037376214,0.038650256,-0.01676359,-0.020068517,-0.015928423,0.0059130616,-0.017408894,-0.0108045265
0.021072544,0.050025918,0.014050432,-0.018949749,0.03732594,0.03860993,-0.01671452,-0.020081125,-0.0159478,0.0058636675,-0.01741718,-0.010811474
0.020996211,0.04985478,0.014112271,-0.018949367,0.037494138,0.0387986,-0.016693264,-0.020069053,-0.015959013,0.0058245608,-0.017415173,-0.010775398
0.021014694,0.049933083,0.014048135,-0.018956397,0.03748564,0.038925968,-0.01682437,-0.020047113,-0.01595908,0.005920938,-0.017414156,-0.010740138
0.020989932,0.049817353,0.014064116,-0.018950874,0.037441544,0.03889302,-0.016855752,-0.02001558,-0.015945077,0.005907215,-0.017411398,-0.010686433
0.021018708,0.04996726,0.014029565,-0.018952504,0.037418418,0.038767003,-0.016841976,-0.020057468,-0.01593702,0.0059107095,-0.017413454,-0.010739749
0.020915175,0.04986064,0.014059092,-0.018951531,0.03767674,0.039185483,-0.016894506,-0.020032376,-0.015951002,0.0058764345,-0.017414477,-0.010623394
0.020949904,0.050003428,0.014102347,-0.018949326,0.03742795,0.03882171,-0.016804049,-0.020079596,-0.0159261,0.0059411493,-0.017411837,-0.010699129
0.020800065,0.049982283,0.014091452,-0.018933766,0.03731999,0.038680397,-0.016810125,-0.02008672,-0.015950777,0.0059046084,-0.017412355,-0.010685982
0.020903211,0.049983967,0.014104663,-0.018932974,0.037400972,0.038990933,-0.016794773,-0.02005178,-0.015936768,0.0059307013,-0.01741593,-0.010721437
0.020931678,0.050119538,0.014141635,-0.018935638,0.03746693,0.039126318,-0.01666359,-0.020000935,-0.0159431,0.0059186774,-0.017417155,-0.010688503
0.02099497,0.050133105,0.014085164,-0.018932464,0.03738857,0.03909647,-0.016696904,-0.019930542,-0.015946709,0.0058787023,-0.017417124,-0.010686886
0.020855105,0.050116606,0.01412534,-0.01893118,0.037362684,0.03879489,-0.01674408,-0.019985236,-0.015955746,0.005878455,-0.017416878,-0.010609274
0.020856915,0.05002737,0.014144832,-0.018933916,0.037486933,0.039073132,-0.016766215,-0.019953875,-0.015965324,0.0059125395,-0.017417258,-0.010554902
0.020812202,0.04992116,0.014181826,-0.018930217,0.037552062,0.039080616,-0.016833164,-0.020001918,-0.015981931,0.005917787,-0.01741497,-0.010572988
0.020858359,0.050023995,0.0141563155,-0.018933127,0.037443716,0.038917962,-0.016825272,-0.019993158,-0.015957002,0.0059164446,-0.01741293,-0.010536422
0.02077319,0.049858853,0.014170758,-0.018926134,0.03766118,0.039131183,-0.016880995,-0.01996617,-0.015951727,0.0058827973,-0.017418439,-0.010536854
0.02080878,0.05003394,0.014096122,-0.018923346,0.037506305,0.03907351,-0.016950546,-0.020016897,-0.015903395,0.005962112,-0.017417714,-0.010716066
0.020741563,0.04984284,0.014141058,-0.018928034,0.037610687,0.039524004,-0.016949276,-0.019992692,-0.015899414,0.0059522702,-0.01741762,-0.010653379
0.020688873,0.04981514,0.01409903,-0.018927466,0.037663534,0.03912045,-0.01696748,-0.019946877,-0.015901033,0.005928335,-0.01741682,-0.010679768
0.020796143,0.049906805,0.01405225,-0.01892254,0.037585728,0.03927162,-0.016849516,-0.0199514,-0.015913723,0.0059171272,-0.017415812,-0.0108177345
0.020539263,0.049612667,0.014150717,-0.018920029,0.037903633,0.03912134,-0.016916966,-0.01994001,-0.015898712,0.0058718165,-0.017411316,-0.010754447
0.02066317,0.049650922,0.014046865,-0.018921198,0.037901442,0.03918991,-0.0170861,-0.019749679,-0.015895179,0.0059060236,-0.017412806,-0.010763222
0.020719422,0.04975893,0.014076126,-0.018919334,0.037743237,0.03911755,-0.017088966,-0.019755853,-0.015901674,0.005907412,-0.017412147,-0.01081724
0.020858254,0.04980259,0.014097326,-0.018920342,0.037695833,0.03913807,-0.016955815,-0.019809132,-0.015914878,0.005869519,-0.017414145,-0.010809943
0.020796739,0.04961304,0.014101986,-0.018920554,0.03782116,0.03941035,-0.016956726,-0.01979034,-0.015898855,0.0058555077,-0.017413324,-0.010750239
0.020877173,0.049722735,0.014124146,-0.018930629,0.037737787,0.03936302,-0.01693227,-0.019794185,-0.015917236,0.0058636507,-0.017416997,-0.010819991
0.020890221,0.04972984,0.014073941,-0.018934298,0.037729874,0.039452646,-0.017074417,-0.019754505,-0.015953816,0.005817031,-0.017420586,-0.01081545
0.02093725,0.049819056,0.014104936,-0.01893233,0.03764033,0.039016053,-0.017023163,-0.0197888,-0.015944362,0.005836255,-0.017419856,-0.010757469
0.020916479,0.04963781,0.014137268,-0.01892244,0.037626922,0.03924098,-0.017003234,-0.019748941,-0.015952269,0.005798129,-0.01741794,-0.010695756
0.021021526,0.049857955,0.014113736,-0.018926576,0.03756863,0.039151195,-0.016947567,-0.019729739,-0.015935255,0.0057779225,-0.017417485,-0.010744983
0.021000639,0.049878497,0.014100037,-0.018928332,0.037632868,0.039381504,-0.016960746,-0.01974665,-0.01595899,0.005777171,-0.017420618,-0.010721376
0.020999545,0.049886823,0.014098127,-0.018927358,0.03766479,0.03945921,-0.016945716,-0.0197827,-0.01595453,0.005830302,-0.017423749,-0.01079712
0.020968147,0.049738385,0.014154686,-0.018919922,0.037754342,0.039694335,-0.01691277,-0.019805703,-0.015921922,0.0058156066,-0.017422771,-0.010710579
0.020889308,0.04977929,0.014143954,-0.018919064,0.03772698,0.03959766,-0.016783098,-0.01977122,-0.01597152,0.0058024935,-0.017426914,-0.010707137
0.020940252,0.04994216,0.014133566,-0.01891701,0.03767353,0.0397019,-0.0167556,-0.019812575,-0.015953183,0.005832848,-0.01742563,-0.0107759135
0.020955982,0.049967136,0.014089497,-0.018916227,0.03757414,0.03991104,-0.016771948,-0.019754471,-0.015990425,0.0058341427,-0.017428316,-0.010687807
0.020884378,0.050033502,0.014071005,-0.018919563,0.037598,0.039304603,-0.016767401,-0.019878253,-0.015957922,0.0058699367,-0.017423663,-0.010783077
0.020853015,0.049937777,0.01405429,-0.018914651,0.037717063,0.039922107,-0.016779779,-0.019845895,-0.015978454,0.0058242218,-0.017426781,-0.010734613
0.020933352,0.050098177,0.01397384,-0.0189156,0.037550185,0.039660186,-0.016789097,-0.019813707,-0.015990214,0.005756554,-0.017425155,-0.0107640205
0.02097748,0.05009457,0.014004434,-0.018917965,0.037516523,0.039854866,-0.016804596,-0.019793168,-0.015976407,0.0057638637,-0.017423708,-0.010704942
0.020918004,0.050093386,0.013994832,-0.018920068,0.037595496,0.039858263,-0.016800113,-0.019807238,-0.01597219,0.0057947794,-0.017419932,-0.010834266
0.020934414,0.050047114,0.013984393,-0.018919239,0.037575442,0.039740946,-0.016814498,-0.019792115,-0.015992139,0.005729401,-0.017421324,-0.010843341
0.02092416,0.05011478,0.013996807,-0.018916877,0.037522726,0.03977167,-0.016846756,-0.019801134,-0.01600404,0.0057126037,-0.017423073,-0.010786645
0.0209533,0.050149944,0.013981172,-0.018921046,0.037432887,0.03967319,-0.01688181,-0.019846175,-0.016012805,0.0057665478,-0.017423013,-0.010667528
0.020889776,0.050037846,0.014039052,-0.018919585,0.03757196,0.03973898,-0.016842091,-0.019860936,-0.016029142,0.0057037184,-0.017421007,-0.010665275
0.021060072,0.0502333,0.01396594,-0.018924916,0.03751252,0.039654274,-0.016804574,-0.019938638,-0.01601058,0.005720375,-0.0174205,-0.010725963
0.020995311,0.05003428,0.013972658,-0.018929027,0.03759258,0.039698355,-0.016857604,-0.019893793,-0.01600551,0.0056873895,-0.017419267,-0.010702627
0.021057155,0.050060336,0.013976546,-0.018932622,0.03739778,0.039451186,-0.016914798,-0.019854892,-0.016009226,0.0057491427,-0.01741104,-0.010675016
0.021018518,0.05010874,0.013958183,-0.01893586,0.037384357,0.03959831,-0.016899835,-0.019825462,-0.016013894,0.005734225,-0.017413545,-0.010644448
0.020908972,0.050094303,0.013959696,-0.018937213,0.037447933,0.039531138,-0.01693684,-0.019891333,-0.016028779,0.005719705,-0.017415006,-0.010676554
0.02099711,0.050173525,0.013918463,-0.01892803,0.037390295,0.040023852,-0.016932901,-0.019844703,-0.016016645,0.005718571,-0.017414616,-0.01069954
0.020755129,0.050009575,0.014026658,-0.018923456,0.037443195,0.039388217,-0.016966233,-0.019879946,-0.01601536,0.005668406,-0.017409917,-0.010658273
0.020905644,0.050262887,0.013926332,-0.01891508,0.037339404,0.03946334,-0.016910242,-0.019951835,-0.016017213,0.005684301,-0.017411167,-0.010607369
0.02078658,0.050043438,0.014049426,-0.018909609,0.037404045,0.03968604,-0.016978234,-0.019946927,-0.015989382,0.005676298,-0.017401755,-0.010574931
0.020777948,0.050167095,0.014020183,-0.018907633,0.037387054,0.03959023,-0.016987294,-0.01990193,-0.015987972,0.0056844517,-0.01740097,-0.010818313
0.020738773,0.05008157,0.014038578,-0.01890957,0.037452728,0.039560344,-0.016984398,-0.019937292,-0.015973479,0.005683009,-0.017399034,-0.010794365
